DesignName, ParticipantID, TrialID, Block1, Block2, Size, Dir, NbModi, NbAngle, Repeat, letter1, modifiers1, execTimeCMD1, execTimeAlt1, execTimeShift1, execTimeKey1, letter2, modifiers2, execTimeCMD2, execTimeAlt2, execTimeShift2, execTimeKey2, letter3, modifiers3, execTimeCMD3, execTimeAlt3, execTimeShift3, execTimeKey3, angle1, userAngle1, drawDist1, angle2, userAngle2, drawDist2, mouseClick1, totalExecTime1, nbOfAttempts1, mouseClick2, totalExecTime2, nbOfAttempts2, mouseClick3, totalExecTime3, nbOfAttempts3, targetDist, keyboardLayout, mouseType
GestureMultiAngle,1,11,1,11,2,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,53,110,-1,-1,-1,0.754,0.965,1,-1,-1,-1,-1,-1,-1,642,QWERTY,touchpad
GestureMultiAngle,1,12,1,12,3,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,208,-1,-1,-1,0.722,0.973,1,-1,-1,-1,-1,-1,-1,788,QWERTY,touchpad
GestureMultiAngle,1,13,1,13,1,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,265,148,180,185,-1,1.115,1.548,1,-1,-1,-1,-1,-1,-1,995,QWERTY,touchpad
GestureMultiAngle,1,14,1,14,4,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,52,314,315,320,-1,0.812,1.281,1,-1,-1,-1,-1,-1,-1,348,QWERTY,touchpad
GestureMultiAngle,1,15,1,15,1,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,89,173,360,359,-1,1.063,1.582,1,-1,-1,-1,-1,-1,-1,509,QWERTY,touchpad
GestureMultiAngle,1,16,1,16,2,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,253,-1,-1,-1,1.271,1.555,1,-1,-1,-1,-1,-1,-1,1255,QWERTY,touchpad
GestureMultiAngle,1,17,1,17,1,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,270,107,-1,-1,-1,1.073,1.342,1,-1,-1,-1,-1,-1,-1,1383,QWERTY,touchpad
GestureMultiAngle,1,18,1,18,4,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,270,223,-1,-1,-1,0.915,1.15,1,-1,-1,-1,-1,-1,-1,1267,QWERTY,touchpad
GestureMultiAngle,1,19,1,19,4,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,269,288,180,181,-1,0.796,1.296,1,-1,-1,-1,-1,-1,-1,749,QWERTY,touchpad
GestureMultiAngle,1,20,1,20,2,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,89,221,360,358,-1,0.713,1.213,1,-1,-1,-1,-1,-1,-1,858,QWERTY,touchpad
GestureMultiAngle,1,21,1,21,1,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,50,199,315,317,-1,0.983,1.532,1,-1,-1,-1,-1,-1,-1,592,QWERTY,touchpad
GestureMultiAngle,1,22,1,22,2,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,44,206,315,306,-1,0.811,1.264,1,-1,-1,-1,-1,-1,-1,1078,QWERTY,touchpad
GestureMultiAngle,1,23,1,23,3,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,88,271,360,361,-1,0.862,1.366,1,-1,-1,-1,-1,-1,-1,460,QWERTY,touchpad
GestureMultiAngle,1,24,1,24,4,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,89,309,360,345,-1,0.756,1.29,1,-1,-1,-1,-1,-1,-1,811,QWERTY,touchpad
GestureMultiAngle,1,25,1,25,2,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,213,280,-1,-1,-1,0.922,1.176,1,-1,-1,-1,-1,-1,-1,1293,QWERTY,touchpad
GestureMultiAngle,1,26,1,26,4,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,220,356,-1,-1,-1,0.721,0.938,1,-1,-1,-1,-1,-1,-1,1049,QWERTY,touchpad
GestureMultiAngle,1,27,1,27,2,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,268,208,180,177,-1,0.897,1.299,1,-1,-1,-1,-1,-1,-1,1294,QWERTY,touchpad
GestureMultiAngle,1,28,1,28,1,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,206,-1,-1,-1,1.34,1.591,1,-1,-1,-1,-1,-1,-1,383,QWERTY,touchpad
GestureMultiAngle,1,29,1,29,4,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,39,223,-1,-1,-1,0.798,1.031,1,-1,-1,-1,-1,-1,-1,1086,QWERTY,touchpad
GestureMultiAngle,1,30,1,30,1,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,239,141,135,157,-1,1.479,1.919,1,-1,-1,-1,-1,-1,-1,537,QWERTY,touchpad
GestureMultiAngle,1,31,1,31,3,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,226,241,-1,-1,-1,0.614,0.856,1,-1,-1,-1,-1,-1,-1,659,QWERTY,touchpad
GestureMultiAngle,1,32,1,32,3,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,269,219,180,177,-1,0.871,1.341,1,-1,-1,-1,-1,-1,-1,670,QWERTY,touchpad
GestureMultiAngle,1,33,2,1,4,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,224,-1,-1,-1,0.916,1.183,1,-1,-1,-1,-1,-1,-1,761,QWERTY,touchpad
GestureMultiAngle,1,34,2,2,1,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,44,111,-1,-1,-1,1.114,1.398,1,-1,-1,-1,-1,-1,-1,384,QWERTY,touchpad
GestureMultiAngle,1,35,2,3,3,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,270,143,-1,-1,-1,0.714,1,1,-1,-1,-1,-1,-1,-1,955,QWERTY,touchpad
GestureMultiAngle,1,36,2,4,3,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,40,178,-1,-1,-1,0.848,1.134,1,-1,-1,-1,-1,-1,-1,465,QWERTY,touchpad
GestureMultiAngle,1,37,2,5,3,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,49,249,315,314,-1,0.975,1.491,1,-1,-1,-1,-1,-1,-1,844,QWERTY,touchpad
GestureMultiAngle,1,38,2,6,1,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,211,131,-1,-1,-1,1.129,1.414,1,-1,-1,-1,-1,-1,-1,255,QWERTY,touchpad
GestureMultiAngle,1,39,2,7,3,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,227,273,135,130,-1,0.863,1.412,1,-1,-1,-1,-1,-1,-1,1049,QWERTY,touchpad
GestureMultiAngle,1,40,2,8,2,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,225,257,135,136,-1,1.049,1.567,1,-1,-1,-1,-1,-1,-1,441,QWERTY,touchpad
GestureMultiAngle,1,41,2,9,4,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,237,320,135,134,-1,0.895,1.381,1,-1,-1,-1,-1,-1,-1,1143,QWERTY,touchpad
GestureMultiAngle,1,42,2,10,2,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,269,178,-1,-1,-1,1.071,1.339,1,-1,-1,-1,-1,-1,-1,1410,QWERTY,touchpad
GestureMultiAngle,1,43,2,11,2,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,43,181,-1,-1,-1,1.097,1.347,1,-1,-1,-1,-1,-1,-1,1370,QWERTY,touchpad
GestureMultiAngle,1,44,2,12,3,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,142,-1,-1,-1,0.914,1.165,1,-1,-1,-1,-1,-1,-1,1111,QWERTY,touchpad
GestureMultiAngle,1,45,2,13,1,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,266,129,180,174,-1,0.999,1.452,1,-1,-1,-1,-1,-1,-1,930,QWERTY,touchpad
GestureMultiAngle,1,46,2,14,4,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,38,238,315,309,-1,0.747,1.266,1,-1,-1,-1,-1,-1,-1,1023,QWERTY,touchpad
GestureMultiAngle,1,47,2,15,1,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,89,155,360,357,-1,0.981,1.482,1,-1,-1,-1,-1,-1,-1,726,QWERTY,touchpad
GestureMultiAngle,1,48,2,16,2,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,188,-1,-1,-1,1.139,1.457,1,-1,-1,-1,-1,-1,-1,1143,QWERTY,touchpad
GestureMultiAngle,1,49,2,17,1,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,270,188,-1,-1,-1,0.907,1.166,1,-1,-1,-1,-1,-1,-1,738,QWERTY,touchpad
GestureMultiAngle,1,50,2,18,4,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,269,142,-1,-1,-1,0.615,0.915,1,-1,-1,-1,-1,-1,-1,731,QWERTY,touchpad
GestureMultiAngle,1,51,2,19,4,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,270,270,180,179,-1,0.841,1.458,1,-1,-1,-1,-1,-1,-1,1182,QWERTY,touchpad
GestureMultiAngle,1,52,2,20,2,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,87,269,360,374,-1,0.746,1.332,1,-1,-1,-1,-1,-1,-1,1052,QWERTY,touchpad
GestureMultiAngle,1,53,2,21,1,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,39,133,315,291,-1,1.132,1.612,1,-1,-1,-1,-1,-1,-1,1299,QWERTY,touchpad
GestureMultiAngle,1,54,2,22,2,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,47,198,315,321,-1,1.065,1.549,1,-1,-1,-1,-1,-1,-1,213,QWERTY,touchpad
GestureMultiAngle,1,55,2,23,3,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,89,385,360,363,-1,0.815,1.366,1,-1,-1,-1,-1,-1,-1,1239,QWERTY,touchpad
GestureMultiAngle,1,56,2,24,4,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,88,285,360,362,-1,0.832,1.333,1,-1,-1,-1,-1,-1,-1,709,QWERTY,touchpad
GestureMultiAngle,1,57,2,25,2,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,212,177,-1,-1,-1,1.216,1.45,1,-1,-1,-1,-1,-1,-1,1323,QWERTY,touchpad
GestureMultiAngle,1,58,2,26,4,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,215,151,-1,-1,-1,0.99,1.306,1,-1,-1,-1,-1,-1,-1,322,QWERTY,touchpad
GestureMultiAngle,1,59,2,27,2,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,267,226,180,176,-1,0.998,1.548,1,-1,-1,-1,-1,-1,-1,1332,QWERTY,touchpad
GestureMultiAngle,1,60,2,28,1,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,176,-1,-1,-1,1.065,1.382,1,-1,-1,-1,-1,-1,-1,1258,QWERTY,touchpad
GestureMultiAngle,1,61,2,29,4,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,37,222,-1,-1,-1,0.857,1.156,1,-1,-1,-1,-1,-1,-1,1102,QWERTY,touchpad
GestureMultiAngle,1,62,2,30,1,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,239,207,135,142,-1,1.081,1.615,1,-1,-1,-1,-1,-1,-1,449,QWERTY,touchpad
GestureMultiAngle,1,63,2,31,3,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,218,219,-1,-1,-1,0.865,1.133,1,-1,-1,-1,-1,-1,-1,816,QWERTY,touchpad
GestureMultiAngle,1,64,2,32,3,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,263,261,180,182,-1,0.83,1.283,1,-1,-1,-1,-1,-1,-1,790,QWERTY,touchpad
GestureMultiAngle,1,65,3,1,4,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,250,-1,-1,-1,0.763,1.049,1,-1,-1,-1,-1,-1,-1,406,QWERTY,touchpad
GestureMultiAngle,1,66,3,2,1,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,53,240,-1,-1,-1,1.13,1.399,1,-1,-1,-1,-1,-1,-1,1243,QWERTY,touchpad
GestureMultiAngle,1,67,3,3,3,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,270,223,-1,-1,-1,0.758,0.992,1,-1,-1,-1,-1,-1,-1,548,QWERTY,touchpad
GestureMultiAngle,1,68,3,4,3,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,45,197,-1,-1,-1,1.098,1.416,1,-1,-1,-1,-1,-1,-1,747,QWERTY,touchpad
GestureMultiAngle,1,69,3,5,3,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,48,222,315,315,-1,0.73,1.231,1,-1,-1,-1,-1,-1,-1,946,QWERTY,touchpad
GestureMultiAngle,1,70,3,6,1,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,223,188,-1,-1,-1,0.947,1.23,1,-1,-1,-1,-1,-1,-1,585,QWERTY,touchpad
GestureMultiAngle,1,71,3,7,3,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,236,283,135,138,-1,0.98,1.518,1,-1,-1,-1,-1,-1,-1,1051,QWERTY,touchpad
GestureMultiAngle,1,72,3,8,2,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,225,185,135,146,-1,1.164,1.666,1,-1,-1,-1,-1,-1,-1,391,QWERTY,touchpad
GestureMultiAngle,1,73,3,9,4,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,238,266,135,129,-1,0.981,1.532,1,-1,-1,-1,-1,-1,-1,144,QWERTY,touchpad
GestureMultiAngle,1,74,3,10,2,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,269,185,-1,-1,-1,0.731,1,1,-1,-1,-1,-1,-1,-1,759,QWERTY,touchpad
GestureMultiAngle,1,75,3,11,2,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,45,178,-1,-1,-1,0.925,1.223,1,-1,-1,-1,-1,-1,-1,406,QWERTY,touchpad
GestureMultiAngle,1,76,3,12,3,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,232,-1,-1,-1,0.816,1.113,1,-1,-1,-1,-1,-1,-1,784,QWERTY,touchpad
GestureMultiAngle,1,77,3,13,1,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,267,161,180,174,-1,0.889,1.341,1,-1,-1,-1,-1,-1,-1,989,QWERTY,touchpad
GestureMultiAngle,1,78,3,14,4,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,48,297,315,311,-1,0.734,1.334,1,-1,-1,-1,-1,-1,-1,882,QWERTY,touchpad
GestureMultiAngle,1,79,3,15,1,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,85,181,360,362,-1,0.914,1.381,1,-1,-1,-1,-1,-1,-1,597,QWERTY,touchpad
GestureMultiAngle,1,80,3,16,2,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,243,-1,-1,-1,0.847,1.114,1,-1,-1,-1,-1,-1,-1,590,QWERTY,touchpad
GestureMultiAngle,1,81,3,17,1,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,269,168,-1,-1,-1,0.846,1.149,1,-1,-1,-1,-1,-1,-1,691,QWERTY,touchpad
GestureMultiAngle,1,82,3,18,4,S_W,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,270,246,-1,-1,-1,0.648,0.917,1,-1,-1,-1,-1,-1,-1,634,QWERTY,touchpad
GestureMultiAngle,1,83,3,19,4,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,267,224,180,174,-1,0.714,1.252,1,-1,-1,-1,-1,-1,-1,881,QWERTY,touchpad
GestureMultiAngle,1,84,3,20,2,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,87,290,360,355,-1,0.881,1.365,1,-1,-1,-1,-1,-1,-1,1155,QWERTY,touchpad
GestureMultiAngle,1,85,3,21,1,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,57,205,315,312,-1,1.116,1.617,1,-1,-1,-1,-1,-1,-1,1074,QWERTY,touchpad
GestureMultiAngle,1,86,3,22,2,NE_SE,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,45,232,315,317,-1,0.881,1.383,1,-1,-1,-1,-1,-1,-1,1152,QWERTY,touchpad
GestureMultiAngle,1,87,3,23,3,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,82,251,360,358,-1,0.898,1.451,1,-1,-1,-1,-1,-1,-1,743,QWERTY,touchpad
GestureMultiAngle,1,88,3,24,4,N_E,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,89,252,360,349,-1,0.998,1.483,1,-1,-1,-1,-1,-1,-1,1301,QWERTY,touchpad
GestureMultiAngle,1,89,3,25,2,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,223,184,-1,-1,-1,0.941,1.192,1,-1,-1,-1,-1,-1,-1,745,QWERTY,touchpad
GestureMultiAngle,1,90,3,26,4,SW_NW,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,223,231,-1,-1,-1,0.747,1.016,1,-1,-1,-1,-1,-1,-1,812,QWERTY,touchpad
GestureMultiAngle,1,91,3,27,2,S_W,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,265,208,180,175,-1,0.731,1.248,1,-1,-1,-1,-1,-1,-1,978,QWERTY,touchpad
GestureMultiAngle,1,92,3,28,1,N_E,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,157,-1,-1,-1,1.014,1.316,1,-1,-1,-1,-1,-1,-1,683,QWERTY,touchpad
GestureMultiAngle,1,93,3,29,4,NE_SE,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,47,220,-1,-1,-1,0.847,1.133,1,-1,-1,-1,-1,-1,-1,429,QWERTY,touchpad
GestureMultiAngle,1,94,3,30,1,SW_NW,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,228,232,135,145,-1,0.981,1.532,1,-1,-1,-1,-1,-1,-1,673,QWERTY,touchpad
